operator,input_shapes,input_dtypes,call_count
aten::view,"[[18,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[1],[]]","[""bool"",""ScalarList""]",31
aten::view,"[[20,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[22,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[24,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[26,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[28,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[3,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[30,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[32,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[34,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[36,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[38,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[4,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[40,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[42,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[44,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[46,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[48,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[50,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[52,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[54,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[56,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[58,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[6,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[60,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[62,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",31
aten::view,"[[8192],[]]","[""bool"",""ScalarList""]",31
aten::view,"[[8192],[]]","[""long int"",""ScalarList""]",31
aten::zero_,[[8192]],"[""bool""]",31
triton_poi_fused_2,"[[8192,32],[8192,16],[8192,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",31
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,"[[8192],[8192],[8192],[],[],[],[],[],[]]","[""int"",""long int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",31
triton_poi_fused_mul_sigmoid_view_0,"[[8192,8,256],[8192,2048],[8192,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",31
triton_red_fused_1,"[[8192,2048],[2048],[8192,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",31
aten::_index_put_impl_,"[[1,16,128,128],[],[],[],[]]","[""float"","""",""float"",""Scalar"",""Scalar""]",30
aten::_index_put_impl_,"[[3659,16,128,128],[],[16,128,128],[],[]]","[""float"","""",""float"",""Scalar"",""Scalar""]",30
aten::_unsafe_view,"[[10,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[12,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[14,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[16,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[18,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[20,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[22,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[24,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[26,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[28,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[3,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[30,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[32,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[34,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[36,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[38,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[4,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[40,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[42,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[44,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[46,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[48,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[50,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[52,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[54,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[56,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[58,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[6,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[60,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[62,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::_unsafe_view,"[[8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",30
aten::as_strided,"[[1,1,1,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,1,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,10,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,12,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,14,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,16,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,18,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,20,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,22,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,24,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,26,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,28,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,3,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,30,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,32,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,34,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,36,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,38,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,4,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,40,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,42,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,44,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,46,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,48,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,50,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,52,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,54,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,56,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,58,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,6,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,60,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,62,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,1,8,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,5027,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,5089,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8132,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8134,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8136,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8138,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8140,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8142,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8144,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8146,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8148,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8150,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8152,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8154,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8156,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8158,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8160,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8162,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8164,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8166,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8168,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8170,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8172,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8174,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8176,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8178,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8180,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8182,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8184,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8186,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8188,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8189,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[1,8191,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[4096,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",30
aten::as_strided,"[[4096,5089],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::as_strided,"[[5089,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30
aten::bitwise_not,[[1]],"[""bool""]",30
aten::cat,"[[[1,1,16,128],[1,8191,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,10,16,128],[1,8182,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,12,16,128],[1,8180,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,14,16,128],[1,8178,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,16,16,128],[1,8176,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,18,16,128],[1,8174,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,20,16,128],[1,8172,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,22,16,128],[1,8170,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,24,16,128],[1,8168,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,26,16,128],[1,8166,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,28,16,128],[1,8164,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,3,16,128],[1,8189,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,30,16,128],[1,8162,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,32,16,128],[1,8160,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,34,16,128],[1,8158,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,36,16,128],[1,8156,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,38,16,128],[1,8154,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,4,16,128],[1,8188,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,40,16,128],[1,8152,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,42,16,128],[1,8150,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,44,16,128],[1,8148,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,46,16,128],[1,8146,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,48,16,128],[1,8144,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,50,16,128],[1,8142,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,52,16,128],[1,8140,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,54,16,128],[1,8138,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,56,16,128],[1,8136,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,58,16,128],[1,8134,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,6,16,128],[1,8186,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,60,16,128],[1,8132,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,62,16,128],[1,5027,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1,8,16,128],[1,8184,16,128]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[10240],[10240],[20480]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[1024],[1024],[2048]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[12288],[12288],[24576]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[14336],[14336],[28672]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[16384],[16384],[32768]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[18432],[18432],[36864]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[20480],[20480],[40960]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[22528],[22528],[45056]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[24576],[24576],[49152]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[26624],[26624],[53248]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[28672],[28672],[57344]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[30720],[30720],[61440]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[3072],[3072],[6144]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[32768],[32768],[65536]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[34816],[34816],[69632]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[36864],[36864],[73728]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[38912],[38912],[77824]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[40960],[40960],[81920]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[4096],[4096],[8192]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[43008],[43008],[86016]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[45056],[45056],[90112]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[47104],[47104],[94208]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[49152],[49152],[98304]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[51200],[51200],[102400]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[53248],[53248],[106496]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[55296],[55296],[110592]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[57344],[57344],[114688]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[59392],[59392],[118784]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[61440],[61440],[122880]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[6144],[6144],[12288]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[63488],[63488],[126976]],[]]","[""TensorList"",""Scalar""]",30
aten::cat,"[[[8192],[8192],[16384]],[]]","[""TensorList"",""Scalar""]",30
aten::clone,"[[10,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[12,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[14,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[16,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[18,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[20,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[22,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[24,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[26,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[28,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[3,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[30,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[32,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[34,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[36,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[38,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[4,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[40,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[42,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[44,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[46,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[48,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[50,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[52,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[54,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[56,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[58,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[6,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[60,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[62,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::clone,"[[8,2048],[]]","[""c10::BFloat16"",""Scalar""]",30
aten::copy_,"[[3,2048],[3,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",30
aten::copy_,"[[4096,16,128],[4096,16,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",30
aten::copy_,"[[5089,16,128],[5089,16,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",30
aten::empty_like,"[[10,2048],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",30
aten::empty_like,"[[12,2048],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",30
aten::empty_like,"[[14,2048],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",30
aten::empty_like,"[[16,2048],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",30
aten::empty_like,"[[18,2048],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",30
aten::empty_like,"[[1],[],[],[],[],[]]","[""bool"",""Scalar"","""","""",""Scalar"",""""]",30
aten::empty_like,"[[20,2048],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",30
aten::empty_like,"[[22,2048],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",30
aten::empty_like,"[[24,2048],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",30
aten::empty_like,"[[26,2048],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",30
