operator,input_shapes,input_dtypes,actual_capture_call_count,runtime_call_count,observed_in
aten::view,"[[4,4,1],[]]","[""float"",""ScalarList""]",85,0,actual_capture
aten::view,"[[4,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",173,0,actual_capture
aten::view,"[[4,4,4],[]]","[""float"",""ScalarList""]",85,0,actual_capture
aten::view,"[[4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",494,0,actual_capture
aten::view,"[[4,4],[]]","[""float"",""ScalarList""]",86,0,actual_capture
aten::view,"[[4,512],[]]","[""c10::BFloat16"",""ScalarList""]",43,0,actual_capture
aten::view,"[[4,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",21,0,actual_capture
aten::view,"[[4,64],[]]","[""c10::BFloat16"",""ScalarList""]",21,0,actual_capture
aten::view,"[[4,8192],[]]","[""c10::BFloat16"",""ScalarList""]",42,0,actual_capture
aten::view,"[[4096],[]]","[""c10::BFloat16"",""ScalarList""]",129,0,actual_capture
aten::view,"[[41943040],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",189,0,actual_capture
aten::view,"[[41943040],[]]","[""unsigned char"",""Scalar""]",189,0,actual_capture
aten::view,"[[48,4096],[]]","[""c10::BFloat16"",""ScalarList""]",86,0,actual_capture
aten::view,"[[48,512],[]]","[""c10::BFloat16"",""ScalarList""]",43,0,actual_capture
aten::view,"[[49152],[]]","[""c10::BFloat16"",""ScalarList""]",301,0,actual_capture
aten::view,"[[49152],[]]","[""unsigned char"",""Scalar""]",258,0,actual_capture
aten::view,"[[4],[]]","[""bool"",""ScalarList""]",1,0,actual_capture
aten::view,"[[50587,64,584],[]]","[""unsigned char"",""ScalarList""]",43,0,actual_capture
aten::view,"[[6,4096],[]]","[""c10::BFloat16"",""ScalarList""]",258,0,actual_capture
aten::view,"[[6,512],[]]","[""c10::BFloat16"",""ScalarList""]",129,0,actual_capture
aten::view,"[[6144],[]]","[""c10::BFloat16"",""ScalarList""]",86,0,actual_capture
aten::view,"[[64,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86,0,actual_capture
aten::view,"[[64,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",2,0,actual_capture
aten::view,"[[64,1024],[]]","[""c10::BFloat16"",""ScalarList""]",214,0,actual_capture
aten::view,"[[64,1536],[]]","[""c10::BFloat16"",""ScalarList""]",86,0,actual_capture
aten::view,"[[64,16],[]]","[""float"",""ScalarList""]",172,0,actual_capture
aten::view,"[[64,256],[]]","[""c10::BFloat16"",""ScalarList""]",86,0,actual_capture
aten::view,"[[64,4,1],[]]","[""float"",""ScalarList""]",170,0,actual_capture
aten::view,"[[64,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",516,0,actual_capture
aten::view,"[[64,4,4],[]]","[""float"",""ScalarList""]",170,0,actual_capture
aten::view,"[[64,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1162,0,actual_capture
aten::view,"[[64,4],[]]","[""float"",""ScalarList""]",172,0,actual_capture
aten::view,"[[64,512],[]]","[""c10::BFloat16"",""ScalarList""]",86,0,actual_capture
aten::view,"[[64,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",42,0,actual_capture
aten::view,"[[64,64,584],[]]","[""unsigned char"",""ScalarList""]",43,0,actual_capture
aten::view,"[[64,64],[]]","[""c10::BFloat16"",""ScalarList""]",42,0,actual_capture
aten::view,"[[64,8192],[]]","[""c10::BFloat16"",""ScalarList""]",84,0,actual_capture
aten::view,"[[64],[]]","[""bool"",""ScalarList""]",2,0,actual_capture
aten::view,"[[65536],[]]","[""c10::BFloat16"",""ScalarList""]",43,0,actual_capture
aten::view,"[[67633152],[]]","[""unsigned char"",""Scalar""]",189,0,actual_capture
aten::view,"[[786432],[]]","[""c10::BFloat16"",""ScalarList""]",344,0,actual_capture
aten::view,"[[786432],[]]","[""unsigned char"",""Scalar""]",86,0,actual_capture
aten::view,"[[8,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",43,0,actual_capture
aten::view,"[[8,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1,0,actual_capture
aten::view,"[[8,1024],[]]","[""c10::BFloat16"",""ScalarList""]",107,0,actual_capture
aten::view,"[[8,1536],[]]","[""c10::BFloat16"",""ScalarList""]",43,0,actual_capture
aten::view,"[[8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,4,runtime
aten::view,"[[8,16],[]]","[""float"",""ScalarList""]",86,0,actual_capture
aten::view,"[[8,256],[]]","[""c10::BFloat16"",""ScalarList""]",43,0,actual_capture
aten::view,"[[8,4,1],[]]","[""float"",""ScalarList""]",85,0,actual_capture
aten::view,"[[8,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",173,0,actual_capture
aten::view,"[[8,4,4],[]]","[""float"",""ScalarList""]",85,0,actual_capture
aten::view,"[[8,4096],[]]","[""c10::BFloat16"",""ScalarList""]",494,0,actual_capture
aten::view,"[[8,4],[]]","[""float"",""ScalarList""]",86,0,actual_capture
aten::view,"[[8,512],[]]","[""c10::BFloat16"",""ScalarList""]",43,0,actual_capture
aten::view,"[[8,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",21,0,actual_capture
aten::view,"[[8,64],[]]","[""c10::BFloat16"",""ScalarList""]",21,0,actual_capture
aten::view,"[[8,8192],[]]","[""c10::BFloat16"",""ScalarList""]",42,0,actual_capture
aten::view,"[[8192],[]]","[""c10::BFloat16"",""ScalarList""]",43,0,actual_capture
aten::view,"[[8],[]]","[""bool"",""ScalarList""]",1,0,actual_capture
aten::view,"[[96,4096],[]]","[""c10::BFloat16"",""ScalarList""]",86,0,actual_capture
aten::view,"[[96,512],[]]","[""c10::BFloat16"",""ScalarList""]",43,0,actual_capture
aten::view,"[[98304],[]]","[""c10::BFloat16"",""ScalarList""]",344,0,actual_capture
aten::view,"[[98304],[]]","[""unsigned char"",""Scalar""]",86,0,actual_capture
aten::view_as,"[[1],[]]","[""bool"",""bool""]",10,20,"actual_capture,runtime"
aten::zero_,"[[1,64,512]]","[""c10::BFloat16""]",43,0,actual_capture
aten::zero_,"[[16,64,512]]","[""c10::BFloat16""]",43,0,actual_capture
aten::zero_,"[[2,64,512]]","[""c10::BFloat16""]",43,0,actual_capture
aten::zero_,"[[32,64,512]]","[""c10::BFloat16""]",86,0,actual_capture
aten::zero_,"[[4,64,512]]","[""c10::BFloat16""]",43,0,actual_capture
aten::zero_,"[[64,64,512]]","[""c10::BFloat16""]",86,0,actual_capture
aten::zero_,"[[8,64,512]]","[""c10::BFloat16""]",43,0,actual_capture
aten::zeros,"[[],[],[],[],[]]","[""ScalarList"",""Scalar"","""","""",""Scalar""]",473,0,actual_capture
c10d::_allgather_base_,"[[8,16160],[1,16160],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"","""",""Scalar"",""Scalar""]",0,4,runtime
record_param_comms,"[[1,16160],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"","""","""",""Scalar"","""",""ScalarList"",""ScalarList"",""Scalar"",""Scalar"",""Scalar""]",0,4,runtime
symm_mem::multimem_all_reduce_,"[[131072],[],[]]","[""c10::BFloat16"","""",""""]",174,0,actual_capture
symm_mem::multimem_all_reduce_,"[[262144],[],[]]","[""c10::BFloat16"","""",""""]",174,0,actual_capture
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,"[[16],[16],[16],[],[],[],[],[],[]]","[""int"",""long int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",1,0,actual_capture
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,"[[2],[2],[2],[],[],[],[],[],[]]","[""int"",""long int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",1,0,actual_capture
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,"[[32],[32],[32],[],[],[],[],[],[]]","[""int"",""long int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",2,0,actual_capture
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,"[[4],[4],[4],[],[],[],[],[],[]]","[""int"",""long int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",1,0,actual_capture
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,"[[64],[64],[64],[],[],[],[],[],[]]","[""int"",""long int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",2,0,actual_capture
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,"[[8],[8],[8],[],[],[],[],[],[]]","[""int"",""long int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",1,0,actual_capture
triton_poi_fused___and_____or___add_ge_lt_mul_sub_0,"[[1],[1],[],[],[],[],[],[]]","[""int"",""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",3,0,actual_capture
triton_poi_fused___and_____or___bitwise_not_ge_lt_1,"[[1],[1],[],[],[],[],[]]","[""int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",3,0,actual_capture
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[1,512],[],[],[1,256],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar""]",129,0,actual_capture
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[16,512],[],[],[16,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",43,0,actual_capture
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[2,512],[],[],[2,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",43,0,actual_capture
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[32,512],[],[],[32,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",86,0,actual_capture
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[4,512],[],[],[4,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",43,0,actual_capture
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[64,512],[],[],[64,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",86,0,actual_capture
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[8,512],[],[],[8,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::all_gather,"[[1,16160],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""""]",0,4,runtime
vllm::all_reduce,"[[1,4096],[]]","[""c10::BFloat16"",""""]",261,0,actual_capture
vllm::all_reduce,"[[16,4096],[]]","[""c10::BFloat16"",""""]",87,0,actual_capture
vllm::all_reduce,"[[2,4096],[]]","[""c10::BFloat16"",""""]",87,0,actual_capture
vllm::all_reduce,"[[32,4096],[]]","[""c10::BFloat16"",""""]",174,0,actual_capture
vllm::all_reduce,"[[4,4096],[]]","[""c10::BFloat16"",""""]",87,0,actual_capture
vllm::all_reduce,"[[64,4096],[]]","[""c10::BFloat16"",""""]",174,0,actual_capture
vllm::all_reduce,"[[8,4096],[]]","[""c10::BFloat16"",""""]",87,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[1,1024],[4096,1024],[32,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",258,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[1,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",63,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[1,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",129,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[1,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",129,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[1,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",129,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[16,1024],[4096,1024],[32,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[16,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",21,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[16,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[16,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[16,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[2,1024],[4096,1024],[32,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[2,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",21,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[2,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[2,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[2,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[32,1024],[4096,1024],[32,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",172,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[32,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",42,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[32,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[32,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[32,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[4,1024],[4096,1024],[32,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[4,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",21,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[4,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[4,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[4,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[64,1024],[4096,1024],[32,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",172,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[64,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",42,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[64,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[64,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[64,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8,1024],[4096,1024],[32,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",21,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::fused_inv_rope_fp8_quant_kernel,"[[1,8,512],[1],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",129,0,actual_capture
vllm::fused_inv_rope_fp8_quant_kernel,"[[16,8,512],[16],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::fused_inv_rope_fp8_quant_kernel,"[[2,8,512],[2],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::fused_inv_rope_fp8_quant_kernel,"[[32,8,512],[32],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86,0,actual_capture
vllm::fused_inv_rope_fp8_quant_kernel,"[[4,8,512],[4],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::fused_inv_rope_fp8_quant_kernel,"[[64,8,512],[64],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86,0,actual_capture
vllm::fused_inv_rope_fp8_quant_kernel,"[[8,8,512],[8],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43,0,actual_capture
vllm::moe_forward_shared,"[[1,4096],[1,4096],[1,4096],[1],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",129,0,actual_capture
vllm::moe_forward_shared,"[[16,4096],[16,4096],[16,4096],[16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",43,0,actual_capture
vllm::moe_forward_shared,"[[2,4096],[2,4096],[2,4096],[2],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",43,0,actual_capture
vllm::moe_forward_shared,"[[32,4096],[32,4096],[32,4096],[32],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",86,0,actual_capture
vllm::moe_forward_shared,"[[4,4096],[4,4096],[4,4096],[4],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",43,0,actual_capture
vllm::moe_forward_shared,"[[64,4096],[64,4096],[64,4096],[64],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",86,0,actual_capture
vllm::moe_forward_shared,"[[8,4096],[8,4096],[8,4096],[8],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",43,0,actual_capture
vllm::sparse_attn_indexer,"[[1,4096],[],[50587,64,132],[1,64,128],[],[],[1,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",42,0,actual_capture
vllm::sparse_attn_indexer,"[[1,4096],[],[64,64,132],[1,64,128],[],[],[1,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21,0,actual_capture
vllm::sparse_attn_indexer,"[[16,4096],[],[50587,64,132],[16,64,128],[],[],[16,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21,0,actual_capture
vllm::sparse_attn_indexer,"[[2,4096],[],[50587,64,132],[2,64,128],[],[],[2,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21,0,actual_capture
vllm::sparse_attn_indexer,"[[32,4096],[],[50587,64,132],[32,64,128],[],[],[32,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21,0,actual_capture
vllm::sparse_attn_indexer,"[[32,4096],[],[64,64,132],[32,64,128],[],[],[32,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21,0,actual_capture
vllm::sparse_attn_indexer,"[[4,4096],[],[50587,64,132],[4,64,128],[],[],[4,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21,0,actual_capture
vllm::sparse_attn_indexer,"[[64,4096],[],[50587,64,132],[64,64,128],[],[],[64,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21,0,actual_capture
vllm::sparse_attn_indexer,"[[64,4096],[],[64,64,132],[64,64,128],[],[],[64,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21,0,actual_capture
vllm::sparse_attn_indexer,"[[8,4096],[],[50587,64,132],[8,64,128],[],[],[8,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21,0,actual_capture
vllm_ir::rms_norm,"[[1,4096],[4096],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""""]",3,0,actual_capture
vllm_ir::rms_norm,"[[16,4096],[4096],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""""]",1,0,actual_capture
vllm_ir::rms_norm,"[[2,4096],[4096],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""""]",1,0,actual_capture
vllm_ir::rms_norm,"[[32,4096],[4096],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""""]",2,0,actual_capture
