operator,input_shapes,input_dtypes,metadata_status,call_count
aten::slice,"[[8152,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8154,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8156,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8158,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8160,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8162,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8164,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8166,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8168,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8170,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8172,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8174,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8176,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8178,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8180,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8182,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8184,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8186,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8188,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8189,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
aten::slice,"[[8191,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,44
_C::fused_deepseek_v4_qnorm_rope_kv_rope_quant_insert,"[[4096,8,512],[4096,512],[50288,37376],[4096],[4096],[1048576,64],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""unsigned char"",""long int"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,43
_C::fused_deepseek_v4_qnorm_rope_kv_rope_quant_insert,"[[5089,8,512],[5089,512],[50288,37376],[5089],[5089],[1048576,64],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""unsigned char"",""long int"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,43
_C::per_token_group_fp8_quant,"[[4096,256],[4096,256],[4096,2],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,43
_C::per_token_group_fp8_quant,"[[5089,256],[5089,256],[5089,2],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,43
_C::silu_and_mul_with_clamp,"[[24576,256],[24576,512],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,43
_C::silu_and_mul_with_clamp,"[[30534,256],[30534,512],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,43
_moe_C::moe_align_block_size,"[[4096,6],[],[],[40704],[636],[1],[]]","[""int"",""Scalar"",""Scalar"",""int"",""int"",""int"",""""]",shape_and_dtype,43
_moe_C::moe_align_block_size,"[[5089,6],[],[],[46662],[730],[1],[]]","[""int"",""Scalar"",""Scalar"",""int"",""int"",""int"",""""]",shape_and_dtype,43
_moe_C::moe_wna16_marlin_gemm,"[[24576,256],[24576,4096],[256,16,8192],[],[256,8,4096],[],[],[],[],[],[528],[40704],[636],[1],[4096,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,43
_moe_C::moe_wna16_marlin_gemm,"[[30534,256],[30534,4096],[256,16,8192],[],[256,8,4096],[],[],[],[],[],[528],[46662],[730],[1],[5089,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,43
_moe_C::moe_wna16_marlin_gemm,"[[4096,4096],[24576,512],[256,256,1024],[],[256,128,512],[],[],[],[],[],[528],[40704],[636],[1],[4096,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,43
_moe_C::moe_wna16_marlin_gemm,"[[5089,4096],[30534,512],[256,256,1024],[],[256,128,512],[],[],[],[],[],[528],[46662],[730],[1],[5089,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::_reshape_alias,"[[4096,2],[],[]]","[""float"",""ScalarList"",""ScalarList""]",shape_and_dtype,43
aten::_reshape_alias,"[[5089,2],[],[]]","[""float"",""ScalarList"",""ScalarList""]",shape_and_dtype,43
aten::add,"[[4096,4096],[4096,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,43
aten::add,"[[5089,4096],[5089,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,43
aten::as_strided,"[[1,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[1,4096,2],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[1,4096,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[1,5089,2],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[1,5089,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[10,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[12,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[131072],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[14,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[16,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[162944],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[18,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[2,4096],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[2,5089],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[20,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[22,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[24,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[26,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[28,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[3,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[30,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[32,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[34,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[36,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[38,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[4,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[40,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[4096,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[4096,1,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[4096,1,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[4096,2],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,43
aten::as_strided,"[[42,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[44,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[46,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[48,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[50,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[5089,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[5089,1,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[5089,1,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[5089,2],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,43
aten::as_strided,"[[52,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[54,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[56,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[58,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[6,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[60,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[62,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::as_strided,"[[8,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,43
aten::clamp,"[[1],[],[]]","[""int"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::copy_,"[[1,5089,2],[1,5089,2],[]]","[""float"",""float"",""Scalar""]",shape_and_dtype,43
aten::empty_like,"[[4096,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",shape_and_dtype,43
aten::empty_like,"[[4096,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,43
aten::empty_like,"[[4096,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",shape_and_dtype,43
aten::empty_like,"[[5089,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",shape_and_dtype,43
aten::empty_like,"[[5089,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,43
aten::empty_like,"[[5089,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",shape_and_dtype,43
aten::fill_,"[[1],[]]","[""long int"",""Scalar""]",shape_and_dtype,43
aten::flatten,"[[24576,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::flatten,"[[30534,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::flatten,"[[4096,1,1024],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::flatten,"[[5089,1,1024],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::mm,"[[4096,4096],[4096,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,43
aten::mm,"[[5089,4096],[4096,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,43
aten::mul_,"[[4096,6],[]]","[""float"",""double""]",shape_and_dtype,43
aten::mul_,"[[5089,6],[]]","[""float"",""double""]",shape_and_dtype,43
aten::new_empty,"[[4096,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",shape_and_dtype,43
aten::new_empty,"[[4096,6],[],[],[],[],[]]","[""float"",""ScalarList"","""","""","""",""Scalar""]",shape_and_dtype,43
aten::new_empty,"[[4096,8,512],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar"","""","""",""""]",shape_and_dtype,43
aten::new_empty,"[[5089,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",shape_and_dtype,43
aten::new_empty,"[[5089,6],[],[],[],[],[]]","[""float"",""ScalarList"","""","""","""",""Scalar""]",shape_and_dtype,43
aten::new_empty,"[[5089,8,512],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar"","""","""",""""]",shape_and_dtype,43
aten::permute,"[[2,4096],[]]","[""float"",""ScalarList""]",shape_and_dtype,43
aten::permute,"[[2,5089],[]]","[""float"",""ScalarList""]",shape_and_dtype,43
aten::permute,"[[4096,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::permute,"[[4096,1,32],[]]","[""float"",""ScalarList""]",shape_and_dtype,43
aten::permute,"[[4096,1,4096],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",shape_and_dtype,43
aten::permute,"[[5089,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::permute,"[[5089,1,32],[]]","[""float"",""ScalarList""]",shape_and_dtype,43
aten::permute,"[[5089,1,4096],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",shape_and_dtype,43
aten::reshape,"[[24576,4096],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::reshape,"[[30534,4096],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::reshape,"[[4096,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::reshape,"[[4096,2],[]]","[""float"",""ScalarList""]",shape_and_dtype,43
aten::reshape,"[[5089,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::reshape,"[[5089,2],[]]","[""float"",""ScalarList""]",shape_and_dtype,43
aten::split_with_sizes,"[[4096,1536],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar""]",shape_and_dtype,43
aten::split_with_sizes,"[[5089,1536],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar""]",shape_and_dtype,43
aten::squeeze,"[[1,4096,2],[]]","[""float"",""Scalar""]",shape_and_dtype,43
aten::squeeze,"[[1,5089,2],[]]","[""float"",""Scalar""]",shape_and_dtype,43
aten::to,"[[4096,1536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",shape_and_dtype,43
aten::to,"[[4096,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",shape_and_dtype,43
aten::to,"[[5089,1536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",shape_and_dtype,43
aten::to,"[[5089,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",shape_and_dtype,43
aten::transpose,"[[1,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[1,4096,32],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[1,4096,4096],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[1,5089,32],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[1,5089,4096],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[10,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[12,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[14,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[16,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[18,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[20,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[22,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[24,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[26,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[28,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[3,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[30,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[32,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[34,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[36,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[38,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[4,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[40,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[42,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[44,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[46,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[48,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[50,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[52,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[54,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[56,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[58,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[6,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[60,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[62,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::transpose,"[[8,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,43
aten::unsqueeze,"[[4096,2],[]]","[""float"",""Scalar""]",shape_and_dtype,43
aten::unsqueeze,"[[5089,2],[]]","[""float"",""Scalar""]",shape_and_dtype,43
aten::view,"[[15633408],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::view,"[[24576,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::view,"[[30534,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::view,"[[4096,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::view,"[[4096,1536],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::view,"[[4096,256],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::view,"[[4096,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::view,"[[5089,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::view,"[[5089,1536],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::view,"[[5089,256],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::view,"[[5089,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
aten::view,"[[7816704],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,43
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[4096,512],[],[],[4096,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,43
