operator,input_shapes,input_dtypes,actual_capture_call_count,runtime_call_count,runtime_cpu_duration_total_us,runtime_kernel_event_count,runtime_kernel_time_total_us,runtime_kernel_time_avg_per_call_us,runtime_kernel_time_pct_of_all_runtime_kernels,observed_in
aten::argmax,"[[46,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,120.914,1,30.528,30.528,0.000125,runtime
aten::argmax,"[[47,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,143.872,1,30.337,30.337,0.000124,runtime
aten::argmax,"[[47],[],[]]","[""int"",""Scalar"",""Scalar""]",0,4,17.936,0,0.000,0.000,0.000000,runtime
aten::argmax,"[[48,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,156.250,1,30.113,30.113,0.000123,runtime
aten::argmax,"[[49,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,129.980,1,31.041,31.041,0.000127,runtime
aten::argmax,"[[49],[],[]]","[""int"",""Scalar"",""Scalar""]",0,4,19.769,0,0.000,0.000,0.000000,runtime
aten::argmax,"[[5,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,144.563,1,22.492,22.492,0.000092,runtime
aten::argmax,"[[50,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,415.833,1,30.753,30.753,0.000126,runtime
aten::argmax,"[[51,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,142.753,1,30.721,30.721,0.000125,runtime
aten::argmax,"[[51],[],[]]","[""int"",""Scalar"",""Scalar""]",0,4,19.428,0,0.000,0.000,0.000000,runtime
aten::argmax,"[[52,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,130.311,1,31.521,31.521,0.000129,runtime
aten::argmax,"[[53,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,143.864,1,31.776,31.776,0.000130,runtime
aten::argmax,"[[53],[],[]]","[""int"",""Scalar"",""Scalar""]",0,4,19.322,0,0.000,0.000,0.000000,runtime
aten::argmax,"[[54,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,129.273,1,32.257,32.257,0.000132,runtime
aten::argmax,"[[55,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,131.254,1,32.833,32.833,0.000134,runtime
aten::argmax,"[[55],[],[]]","[""int"",""Scalar"",""Scalar""]",0,4,19.799,0,0.000,0.000,0.000000,runtime
aten::argmax,"[[56,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,197.228,1,32.673,32.673,0.000133,runtime
aten::argmax,"[[57,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,136.216,1,33.120,33.120,0.000135,runtime
aten::argmax,"[[57],[],[]]","[""int"",""Scalar"",""Scalar""]",0,4,18.941,0,0.000,0.000,0.000000,runtime
aten::argmax,"[[58,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,123.465,1,33.569,33.569,0.000137,runtime
aten::argmax,"[[59,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,158.883,1,33.344,33.344,0.000136,runtime
aten::argmax,"[[59],[],[]]","[""int"",""Scalar"",""Scalar""]",0,4,18.962,0,0.000,0.000,0.000000,runtime
aten::argmax,"[[5],[],[]]","[""int"",""Scalar"",""Scalar""]",0,4,19.067,0,0.000,0.000,0.000000,runtime
aten::argmax,"[[6,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,133.296,1,22.624,22.624,0.000092,runtime
aten::argmax,"[[60,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,128.881,1,33.121,33.121,0.000135,runtime
aten::argmax,"[[61,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,142.201,1,33.697,33.697,0.000138,runtime
aten::argmax,"[[61],[],[]]","[""int"",""Scalar"",""Scalar""]",0,4,19.585,0,0.000,0.000,0.000000,runtime
aten::argmax,"[[62,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,198.609,1,33.729,33.729,0.000138,runtime
aten::argmax,"[[63,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,3,413.149,3,103.075,34.358,0.000421,runtime
aten::argmax,"[[63],[],[]]","[""int"",""Scalar"",""Scalar""]",0,4,18.022,0,0.000,0.000,0.000000,runtime
aten::argmax,"[[64,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,991,123688.594,991,34091.962,34.402,0.139255,runtime
aten::argmax,"[[64],[],[]]","[""int"",""Scalar"",""Scalar""]",0,4,20.549,0,0.000,0.000,0.000000,runtime
aten::argmax,"[[7,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,220.229,1,22.587,22.587,0.000092,runtime
aten::argmax,"[[7],[],[]]","[""int"",""Scalar"",""Scalar""]",0,4,20.598,0,0.000,0.000,0.000000,runtime
aten::argmax,"[[8,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,125.841,1,22.752,22.752,0.000093,runtime
aten::argmax,"[[9,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",0,1,144.803,1,22.652,22.652,0.000093,runtime
aten::argmax,"[[9],[],[]]","[""int"",""Scalar"",""Scalar""]",0,4,19.396,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,1,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,1,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43,43,30.645,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[1,1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",80,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,128],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",24,88,59.730,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[1,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,2,1.663,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,1536],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,16,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,16,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",2,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",21,23,11.684,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[1,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,2,1.285,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,2,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,2,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",84,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,32,2],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,32,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",516,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,32,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,32,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",428,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,4,1],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",2,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,4,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,4,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,4096,2],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",0,43,18.063,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,4096,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",0,129,67.663,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,4096,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",0,43,30.078,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,4096,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,2,0.947,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,4096,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",0,107,51.616,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",2,1,0.833,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[1,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.730,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1,2,0.758,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[1,4128,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,40,15.607,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,5089,2],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",0,43,25.853,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,5089,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",0,129,76.381,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,5089,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",0,43,24.863,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,5089,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",0,107,61.303,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,5120,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,42,15.913,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",84,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,512],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",2,90,46.452,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[1,64,128],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""Scalar""]",21,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,64,2],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,64,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",516,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,64,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,64,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,64,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",428,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",21,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,8,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,8,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[1,8192,2],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",0,1333,577.074,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,8192,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",0,3999,1965.043,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,8192,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",0,1333,875.340,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,8192,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",0,3317,1553.475,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1,8192],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",21,21,6.325,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[1,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1,2,0.618,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[10,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",0,43,29.803,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[10,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.819,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[10,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,24,12.755,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[10,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.628,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[10,8192],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",0,21,8.190,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[100663296],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,215,91.903,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1024,1],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",0,21,12.135,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1024,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",360,660,453.828,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[10],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,208,102.388,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[10],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,5,2.078,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[11,128],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,66,34.731,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[11,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.744,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[11,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.466,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[11,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.660,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[11,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.315,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[11,512],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,45,19.595,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[11,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.347,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[11],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.462,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[11],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,20,7.416,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[11],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",0,5,1.474,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[12,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",0,43,31.735,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[12,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.930,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[12,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,24,10.477,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[12,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.553,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[12,8192],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",0,21,6.505,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[125067264],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,215,96.759,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[128],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",258,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[12],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,208,100.616,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[12],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,5,2.244,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[13,128],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,66,34.519,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[13,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.803,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[13,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.540,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[13,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.599,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[13,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.351,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[13,512],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,45,16.530,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[13,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.346,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[131072],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",0,43,37.184,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[13],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.522,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[13],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,20,7.603,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[13],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",0,5,1.792,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[14,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",0,43,27.728,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[14,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.888,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[14,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,24,9.510,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[14,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.670,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[14,8192],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",0,21,7.655,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[14],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,208,102.058,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[14],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,5,2.468,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[15,128],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,66,33.534,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[15,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.728,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[15,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.474,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[15,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.701,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[15,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.465,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[15,512],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,45,18.263,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[15,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.355,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[1572864],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",860,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[15],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.352,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[15],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,20,6.254,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[15],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",0,5,1.778,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[16,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[16,1,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[16,1,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[16,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43,43,28.220,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[16,1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",80,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[16,128],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",24,12,8.835,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[16,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.732,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[16,1536],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[16,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",2,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[16,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",21,24,11.149,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[16,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.576,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[16,2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",84,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[16,4,1],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",2,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[16,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",2,4,6.218,0,0.000,0.000,0.000000,"actual_capture,runtime"
